type,name,latitude,longitude
project,شركه مصفوفه الشرق العقاريه والمقاولات,26.356807,50.062882
project,"Algosaibi Services- Housing Complex, Dammam",26.361649,50.176056
project,Habif,26.430751,50.043551
project,Alrajeh home,26.491067,50.124491
project,عبدالله الطارق,26.407375,50.1179
project,Badagav belwaniya Chauhan tola,26.447273,50.087581
project,عماره ١,26.484193,50.126024
project,موسسة مشاري للعمل الصيانة المنزليه,26.392684,50.091003
project,مفرح شاكر,26.402613,50.077866
project,HSD,26.477499,50.048231
project,Saraya Villas AlQairwan,26.373011,50.144848
project,Al Ayuni Camp,26.42594,50.12538
project,ক্যাফে চাঁদপুর হোটেল,26.455946,50.044175
project,شركة بناء بيتكو للمقاولات,26.442765,50.090533
project,مشروع تلال الغروب,26.329568,49.987682
project,Office daam al khaliji,26.433585,50.089166
project,وفي ال بو الجوخ,26.389616,50.12729
project,Leen,26.397352,50.067175
project,مشروع منازل الشعلة,26.362496,50.074503
project,مشروع ريفان السكني,26.333215,49.981018
project,Retal Compound Dammam,26.376566,50.21723
project,Sharikh Residential Compound,26.377885,50.126057
project,رتال ريزيدنس | Retal Residence,26.376963,50.217797
project,Ramsha International Facility Project Management Company (RIFCO),26.443233,50.089486
project,Abdullah Kanoo Residential Builduing,26.441482,50.1155
project,ARAK Residential Compound,26.367587,50.100004
project,Ronda Residence Compound,26.372011,50.215565
project,Al Mohamadia Compound,26.367426,50.212679
project,Larida Compound,26.395117,50.051231
project,The Pearl Residence,26.347192,50.189502
project,Hills 4 compound,26.372639,50.186053
project,The ONE Compound,26.33942,50.207454
project,MAS Compound,26.368606,50.14596
project,Black Pearl Compound,26.205687,50.181188
project,Green Valley Compound,26.380723,50.078026
project,M. A. Al-Mutlaq Compound,26.370413,50.18122
project,مجمع اكنـان السكني | AKNAN Compound,26.343158,50.078733
project,Desert Rose Compound,26.35035,50.1982
project,Emaar Khobar Lakes Compound,26.323326,50.059697
project,Daar Residence,26.332263,50.190468
project,Grand Village,26.400591,50.172949
project,Plus Arabia Compound Dammam,26.385088,50.18171
project,Alaseel Residential Compound,26.32097,50.188359
project,Zamil Village,26.366016,50.174086
project,Jazala Compound | مجمع جزالا السكني,26.337017,50.179786
project,Residential Compounds in Khobar | Gulf Pearl 2 Compound | Best Compound in Khobar,26.196923,50.197826
project,One On One Compound,26.37786,50.126202
project,Pervaiz Residence (Villa 15),26.434417,50.077886
project,EUROVILLAGE COMPOUND,26.337312,50.186437
project,Alansari Compound 1,26.338317,50.179998
project,Al Reemah Village compound,26.330817,50.185734
project,Riviera Waterfront Village Compound | مجمع ريفييرا السكني,26.200187,50.216562
project,Lotus 3 Private Compound,26.329417,50.188952
project,Canary Village,26.349321,50.187006
project,Heights Compound (Dammam),26.427777,50.098321
project,Ibraheem Home,26.40211,50.077542
project,Basa,26.417343,50.06899
project,Dammam 91 Panda compound,26.419568,50.02637
project,LuLu compound,26.427492,50.098117
project,Daar residence compound,26.332978,50.189351
project,Retan Village,26.33635,50.193066
project,NOUSHAD AKOLATH DAMMMAM RESIDENCE,26.432179,50.107286
project,Nouf Compound,26.327118,50.191988
project,Estern msar camp,26.461408,50.050052
project,Asayel Compound,26.348865,50.181643
project,Faraz Home Dammam,26.423937,50.112019
project,Rawabi Pearl Complex,26.331403,50.205427
project,wurud Complex,26.415456,50.121491
project,Canary Vista,26.184946,50.127354
project,ADAL NATIONAL,26.423651,50.100622
project,Alkarashi compound,26.394088,50.066535
project,Mjdy's Home,26.42916,50.090301
project,Unity Apartment Complex,26.432548,50.09782
project,Md:Sany Hossain,26.442279,50.084599
project,Alwabel Residence,26.402118,50.09542
project,"Murjan Medical Complex, Bachelor accommodation",26.427436,50.105167
project,Al Mutlaq Compound,26.370691,50.182918
project,Hy Compound,26.342926,50.207286
project,Tamimi Western Compound WH DC,26.323445,50.208806
project,Janah gardens compound,26.372106,50.189653
project,Las Dunas Compound,26.329105,50.206572
project,Al Khodari Compound2 Dammam,26.362347,50.187632
project,Rezayat Village Compound,26.325516,50.202599
project,Mrooj Villa’s Compound,26.350072,50.18268
project,Al Mojil Compound,26.443783,50.084194
project,Al Fakhariyah Compound,26.348634,50.096157
project,Refad Compound,26.304524,50.191564
project,AlWadi Village Compound,26.33461,50.181809
project,Saad 4 Compound,26.350569,50.198959
project,AlFares Compound,26.327295,50.2252
project,Al Ansari 2,26.325128,50.192163
project,Alnada Village,26.324787,50.059215
project,مجمع الفلك السكني,26.339452,50.20353
project,Nasser Al Khafrah Business Centre,26.433906,50.117743
project,AL ADYAMAN COMPANY شركة أل أديامان,26.439297,50.114182
project,Modern standby Est. مؤسسة الاستعداد الحديث,26.47428,50.094687
project,شايع وقدور للمقاولات - Shaye Qaddour Construction LLC,26.462191,50.080945
project,PMC PROJECT MANAGEMENT CONTRACTING,26.447509,50.117867
project,شركة شموخ الإبداع للمقاولات,26.440634,50.117927
project,Projects Pioneers Contracting CO.,26.366651,50.093745
project,Saudi Cyprian Construction Company Ltd.,26.431936,50.117841
project,شركة 303,26.443151,50.089177
project,Pidco Group,26.524247,50.032297
project,Al Yamama Company for Trading and Contracting,26.411267,50.110767
project,SHAASTEC INTERNATIONAL GEN CONT FOR BUILDING,26.438664,50.111841
project,شركة اعالي الشموخ للمقاولات,26.460283,50.077459
project,Shade Corporation Ltd.,26.434151,50.129017
project,مؤسسة ديوان الخليج للمقاولات العامة,26.424684,50.11108
project,مؤسسة الافاق الواسعة للمقاولات,26.42077,50.105144
project,شركة كمان للمقاولات العامة KAMAN General Contracting Company,26.397432,50.091674
project,AJ Corporation,26.42379,50.118365
project,Gulf Elan for business and projects Ltd co GEBPCO,26.442599,50.104544
project,Mass Power Contracting Co,26.463467,50.039755
project,Blue Seas Global | Construction Company in Saudi Arabia,26.438474,50.113342
project,WestCon - Western Contractors Contracting L.L.C.,26.290828,50.206932
project,موقع,26.430508,50.078771
project,AL-Najaf International Contracting Company,26.430313,50.104482
project,Leadership performance limited,26.41696,50.0819
project,Business Facilities Company,26.409023,50.111853
project,Insha'at Contracting Co.,26.41412,50.063538
project,Petrojet Contracting and Services Co. - L.L.C. (PCS),26.441585,50.071037
project,شركة اعمار الحديثه للحداده والمقاولات,26.452253,50.049926
project,TAASCO,26.419285,50.030629
project,ASHARQ AL-BAEID CONTRACTING COMPANY.,26.423109,50.120744
project,Green Contracting Company L.L.C.,26.460185,50.05057
project,SA General Contracting LLC,26.435086,50.101677
project,شركة عالم وسم للمقاولات,26.435699,50.087656
project,Start Time Contracting est,26.451528,50.047864
project,Modern Communication EST. For Contracting,26.45189,50.103523
project,شركة ارجاء للمقاولات العامة,26.446423,50.113783
project,مصنع اصلي الاندلس للصناعه,26.454096,50.042985
project,TECHNICAL GOAL GENERAL CONST. EST,26.462476,50.037925
project,مؤسسة مون بلان للمقاولات,26.423678,50.100123
project,Salim Bin Hussain EST.,26.445877,50.096596
project,شركة روعة عالم التصميم للمقاولات Rawat Alam Al-tasmem,26.461033,50.077992
project,Abbasi Green Contracting Company( AGCC),26.443889,50.09682
project,شركة آفاقنا للمقاولات العامة,26.42511,50.114586
project,Precious Stars Support Trading Est,26.437061,50.084375
project,مؤسسة مدارات الوقاية للتشغيل والصيانة,26.442535,50.10803
project,Al Jalal Contracting Co. شركة الجلال للمقاولات,26.434193,50.117335
project,مؤسسة قبس الدمام للمقاولات,26.442504,50.096695
project,الشركة الاهلية للمقاولات,26.417388,50.081591
project,ARABPEX,26.426387,50.085019
project,Zulf Alkhaleej Company,26.466185,50.020187
project,Progressive Structures Contracting Co. Ltd. (PSCC),26.285776,50.188831
project,I TECH CONTRACTING أي تك للمقاولات,26.44175,50.071344
project,صندوق أجدى التنموي,26.420951,50.103829
project,ARMC BUSINESS GROUP,26.445062,50.112187
project,Business Development consultant,26.430383,50.018296
project,Business development company,26.47286,49.961506
project,Irrigation Commercial Development Corporation,26.436512,50.06555
project,التصنيف البلاتيني لخدمات الأعمال,26.445756,50.108634
project,Ali AlDowayan Holding,26.405036,50.062615
project,Grand Developers Gen.Cont.Co.Ltd,26.425327,50.023855
project,Alzobi Tawer,26.440016,50.117821
project,Jouf Agricultural Development Company,26.44131,50.066453
project,Future Business Development Trading Est.,26.415279,50.162342
project,DEVELOPMENT SERVICES COMPANY LIMITED (DSCOLTD),26.407863,50.13807
project,Khalid Suwaidan Marketing Org.Dammam. Saudi Arabia,26.420683,50.088794
project,Balhamer Business Gate,26.452578,50.12674
project,مؤسسة التطوير الريادي العقارية,26.39777,50.092572
project,Redaa Developing Company Limited,26.424831,50.110715
project,Asharqiyah Development Company,26.435929,50.087731
project,Development Integration Company,26.40002,50.104894
project,Mohammed Saud Al Subai Est.,26.407993,50.061876
project,المعمل الخاص,26.454558,50.058969
project,Al Ohali Business Center,26.414289,50.064048
project,Fifth Dimension Investment Holding Co.,26.414304,50.064084
project,HASSCOM IPTS,26.43073,50.04242
project,AL-SAMAH INTEGRATED LLC ( شركة السماح المتكاملة ذ.م.م),26.406483,50.113233
project,Ash Arabia Co. Ltd.,26.461021,50.12103
project,Qualifyes,26.443701,50.067016
project,Meridian Quality Management Professionals - MEQMP,26.413386,50.124786
project,"Orbit pioneers for Networks,Telecom and Security Sys.",26.430657,50.104686
project,Innovative Applications Est.,26.464122,50.032037
project,Cloud Seven Trading And Contracting CO.,26.431724,50.115853
project,Kanoo Tower,26.441954,50.114653
project,Abdul Latif Jameel Commercial Development Company,21.555222,39.143169
project,AlMoajilHolding,26.440518,50.104909
project,Cutech Arabia LLC,26.429282,50.117098
project,فولتيجر لخدمات التسويق الالكتروني - الدمام,26.462272,50.068242
project,Yellostack for communication & IT Services,26.437187,50.118423
project,Fair Value,26.372763,50.099559
project,Zamil Steel Holding Company Limited,26.396838,50.140357
project,Agility Logistics Dammam,26.426886,50.177929
project,Konh studio | استوديو كُنه,26.458264,50.090972
project,Saudi Engineering Group International,26.446192,50.111927
project,"Kirby Building Systems Dammam, SA | Steel Structure | Structural Steel Buildings | PEB Building Manufacturer",26.446557,50.118284
project,Sinai Spark Global | Dammam| Business Setup in Saudi Arabia,26.36574,50.204353
project,Joatha Consulting,26.46061,50.077474
project,الدمام سكوير,26.4151,50.093937
project,شركة حلول التطوير للاتصالات وتقنية المعلومات OBS,26.400026,50.120394
project,بيان الثروة للتقييم - Bayan Altharwah,26.4584,50.09008
project,Remal IT,26.407238,50.064505
project,Sharqia Development Authority,26.411955,50.169561
project,Dammam Crude & Gas Development Project,26.236125,50.039302
project,JOUD UNITED COMPANY LIMITED,26.496571,49.982508
project,صندوق الأمير سلطان بن عبدالعزيز التنموي,26.399576,50.137983
project,GULF RADIANT CONTRACTING COMPANY,26.418039,50.084129
project,Seyada LLC,26.407863,50.13807
project,MAS Engineering and Construction Company Ltd.,26.391566,50.150531
project,Gulf Builders Company(GBC)المطوع,26.488873,50.03549
project,شركة ريادة الشرقية للمقاولات العامة,26.426184,50.023411
project,Capital Projects-ltd,26.447806,50.033041
project,Dammam Engineering Contracting Company,26.442174,50.115844
project,Inmaa Albilad Co.,26.465407,50.122834
project,ZODCON,26.396676,50.143392
project,"Saudi Friends Engineering & Construction Co., Ltd.",26.481543,49.990807
project,شركة عبدالله عايد العنزي للمقاولات العامة,26.468393,50.007863
project,SINOMA-CDI.DAMMAM,26.467205,50.122007
project,Tareg Al-Jaafari Cont. Co.,26.492966,50.129101
project,ثبات للتطوير العقاري | Thabat Real Estate Development,26.413034,50.170939
project,شركة أمكن للتطوير العقاري - AMKN Real Estate Development,26.378533,50.147647
project,شركة يزدان العقارية,26.41905,50.030688
project,شركة أكنان للتطوير العقاري | Aknan Real Estates Company,26.342922,50.078823
project,Adel Ayiri Real Estate Development,26.493302,50.124159
project,شركة بيت المودة للمقاولات العامة والتطوير العقاري,26.455084,50.062522
project,Al Khobar Lakes Sales Centre - Dammam,26.323279,50.057919
project,شركة وقت الحزم للتطوير العقاري,26.403312,50.224672
project,Nesaj Real Estate Development - نساج,26.309345,50.175354
project,مكتب | صفاف العقارية,26.370141,50.06558
